datetime;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromsø;EE;ELE;LV;LT
08/01/2013;01 - 02;261,12;261,12;261,12;261,12;261,12;261,12;261,12;261,12;261,12;261,12;261,12;261,12;261,12;261,12;242,55;242,55;;231,36
08/01/2013;02 - 03;259,78;259,78;259,78;259,78;259,78;259,78;259,78;259,78;259,78;259,78;259,78;259,78;259,78;259,78;240,83;240,83;;231,36
08/01/2013;03 - 04;259,85;259,85;259,85;259,85;259,85;259,85;259,85;259,85;259,85;259,85;259,85;259,85;259,85;259,85;240,16;240,16;;231,36
08/01/2013;04 - 05;262,61;262,61;262,61;262,61;262,61;262,61;262,61;262,61;262,61;262,61;262,61;262,61;262,61;262,61;255,6;255,6;;368,89
08/01/2013;05 - 06;271,11;271,11;271,11;271,11;271,11;271,11;270,44;271,11;271,11;271,11;271,11;271,11;271,11;271,11;271,11;271,11;;221,96
08/01/2013;06 - 07;291,18;293,79;293,79;293,79;293,79;293,79;294,38;293,79;293,79;287,67;293,79;293,79;293,79;293,79;293,79;293,79;;328,84
08/01/2013;07 - 08;317,35;317,95;317,95;317,95;325,04;317,95;370,09;370,09;317,95;289,01;317,95;317,95;317,95;317,95;287,97;287,97;;368,89
08/01/2013;08 - 09;330,78;327,57;327,57;327,57;370,83;327,57;388,81;388,81;327,57;289,54;327,57;327,57;327,57;327,57;299,01;299,01;;368,97
08/01/2013;09 - 10;325,04;320,71;320,71;320,71;357,41;320,71;390;390;320,71;289,09;320,71;320,71;320,71;320,71;303,78;303,78;;368,97
08/01/2013;10 - 11;321,83;314,45;314,45;314,45;367,92;314,45;390,3;390,3;314,45;289,01;314,45;314,45;314,45;314,45;311,24;311,24;;368,89
08/01/2013;11 - 12;316,46;310,34;310,34;310,34;371,88;310,34;390,15;390,15;310,34;288,86;310,34;310,34;310,34;310,34;309,37;309,37;;368,82
08/01/2013;12 - 13;312,66;309,45;309,45;309,45;371,35;309,45;371,35;371,35;309,45;288,64;309,45;309,45;309,45;309,45;328,32;328,32;;369,12
08/01/2013;13 - 14;312,81;308,18;308,18;308,18;374,26;308,18;390,15;390,15;308,18;288,49;308,18;308,18;308,18;308,18;328,17;328,17;;368,97
08/01/2013;14 - 15;311,16;309,6;309,6;309,6;363,67;309,6;370,83;370,83;309,6;287,82;309,6;309,6;309,6;309,6;328,24;328,24;;372,99
08/01/2013;15 - 16;324,22;325,93;325,93;325,93;370,09;325,93;370,09;370,09;325,93;287,89;325,93;325,93;325,93;325,93;328,24;328,24;;373,52
08/01/2013;16 - 17;354,05;336,67;336,67;336,67;406,33;336,67;406,33;406,33;336,67;288,71;336,67;336,67;336,67;336,67;328,32;328,32;;373,59
08/01/2013;17 - 18;357,78;334,81;334,81;334,81;478,9;334,81;514,03;514,03;334,81;288,64;334,81;334,81;334,81;334,81;328,17;328,17;;405,44
08/01/2013;18 - 19;334,96;325,56;325,56;325,56;433,03;325,56;494,34;494,34;325,56;288,19;325,56;325,56;325,56;325,56;299,68;299,68;;373,14
08/01/2013;19 - 20;319,07;315,04;315,04;315,04;390,37;315,04;390,37;390,37;315,04;288,34;315,04;315,04;315,04;315,04;282,67;282,67;;351,07
08/01/2013;20 - 21;296,62;298,93;298,93;298,93;321,16;298,93;347,04;347,04;298,93;289,16;298,93;298,93;298,93;298,93;245,9;245,9;;353,23
08/01/2013;21 - 22;291,55;293,19;293,19;293,19;293,19;293,19;293,19;293,19;293,19;288,94;293,19;293,19;293,19;293,19;232,63;232,63;;267,91
08/01/2013;22 - 23;285,13;284,99;284,99;284,99;284,99;284,99;284,99;284,99;284,99;284,99;284,99;284,99;284,99;284,99;112,55;112,55;;246,28
08/01/2013;23 - 00;269,55;269,4;269,4;269,4;269,4;269,4;269,4;269,4;269,4;269,4;269,4;269,4;269,4;269,4;209,13;209,13;;231,81
09/01/2013;00 - 01;272,2;272,05;272,05;272,05;272,05;272,05;272,05;272,05;272,05;272,05;272,05;272,05;272,05;272,05;248,4;248,4;;224,75
09/01/2013;01 - 02;267,95;267,8;267,8;267,8;267,8;267,8;267,8;267,8;267,8;267,8;267,8;267,8;267,8;267,8;246,54;246,54;;229,08
09/01/2013;02 - 03;264,36;264,07;264,07;264,07;264,07;264,07;264,07;264,07;264,07;264,07;264,07;264,07;264,07;264,07;245,87;245,87;;231,24
09/01/2013;03 - 04;266,75;266,53;266,53;266,53;266,53;266,53;266,53;266,53;266,53;266,53;266,53;266,53;266,53;266,53;246,16;246,16;;231,32
09/01/2013;04 - 05;268,02;267,87;267,87;267,87;267,87;267,87;267,87;267,87;267,87;267,87;267,87;267,87;267,87;267,87;252,8;252,8;;221,77
09/01/2013;05 - 06;278,31;278,02;278,02;278,02;278,02;278,02;278,02;278,02;278,02;278,02;278,02;278,02;278,02;278,02;257,35;257,35;;241,09
09/01/2013;06 - 07;292,19;293,9;293,9;293,9;293,9;293,9;293,9;293,9;293,9;288,53;293,9;293,9;293,9;293,9;300,02;300,02;;307,11
09/01/2013;07 - 08;308,82;319,56;319,56;319,56;319,56;319,56;319,56;319,56;319,56;290,17;319,56;319,56;319,56;319,56;328,81;328,81;;328,89
09/01/2013;08 - 09;324,56;335,16;335,16;335,16;335,16;335,16;335,16;335,16;335,16;292,34;335,16;335,16;335,16;335,16;358,21;358,21;;328,81
09/01/2013;09 - 10;310,24;319,56;319,56;319,56;319,56;319,56;319,56;319,56;319,56;292,34;319,56;319,56;319,56;319,56;328,74;328,74;;328,89
09/01/2013;10 - 11;304,35;310,39;310,39;310,39;310,39;310,39;310,39;310,39;310,39;292,11;310,39;310,39;310,39;310,39;328,67;328,67;;328,74
09/01/2013;11 - 12;302,56;306,36;306,36;306,36;306,36;306,36;306,36;306,36;306,36;291,82;306,36;306,36;306,36;306,36;328,59;328,59;;328,44
09/01/2013;12 - 13;302,11;303,97;303,97;303,97;303,97;303,97;303,97;303,97;303,97;293,23;303,97;303,97;303,97;303,97;328,74;328,74;;328,52
09/01/2013;13 - 14;303,9;310,32;310,32;310,32;310,32;310,32;310,32;310,32;310,32;292,34;310,32;310,32;310,32;310,32;328,67;328,67;;328,44
09/01/2013;14 - 15;302,33;305,54;305,54;305,54;305,54;305,54;305,54;305,54;305,54;292,34;305,54;305,54;305,54;305,54;328,37;328,37;;328,44
09/01/2013;15 - 16;303,97;310,99;310,99;310,99;310,99;310,99;310,99;310,99;310,99;291,59;310,99;310,99;310,99;310,99;328,74;328,74;;328,44
09/01/2013;16 - 17;320,46;331,43;331,43;331,43;331,43;331,43;331,43;331,43;331,43;291,29;331,43;331,43;331,43;331,43;328,67;328,67;;328,22
09/01/2013;17 - 18;321,36;329,64;329,64;329,64;329,64;329,64;329,64;329,64;329,64;291,14;329,64;329,64;329,64;329,64;328,89;328,89;;324,64
09/01/2013;18 - 19;304,87;315,09;315,09;315,09;315,09;315,09;315,09;315,09;315,09;290,7;315,09;315,09;315,09;315,09;315,09;315,09;;318,82
09/01/2013;19 - 20;296,96;299,42;299,42;299,42;299,42;299,42;299,42;299,42;299,42;290,32;299,42;299,42;299,42;299,42;299,42;299,42;;298,38
09/01/2013;20 - 21;291,07;291,14;291,14;291,14;291,14;291,14;291,14;291,14;291,14;290,17;291,14;291,14;291,14;291,14;291,14;291,14;;298,38
09/01/2013;21 - 22;283,24;283,09;283,09;283,09;283,09;283,09;283,09;283,09;283,09;283,09;283,09;283,09;283,09;283,09;283,09;283,09;;246,76
09/01/2013;22 - 23;273,84;273,69;273,69;273,69;273,69;273,69;274,21;273,69;273,69;273,69;273,69;273,69;273,69;273,69;261,38;261,38;;238,03
09/01/2013;23 - 00;263,32;262,87;262,87;262,87;262,87;262,87;262,35;262,87;263,77;263,77;263,77;262,87;262,87;262,87;255,11;255,11;;209,16
10/01/2013;00 - 01;266,84;260,28;260,28;260,28;260,28;260,28;260,28;260,28;270,2;270,2;270,2;260,28;260,28;260,28;254,83;254,83;;208,88
10/01/2013;01 - 02;262,59;256,47;256,47;256,47;256,47;256,47;256,47;256,47;268,04;268,04;268,04;256,47;256,47;256,47;252,97;252,97;;209,03
10/01/2013;02 - 03;259,16;245,96;245,96;245,96;245,96;245,96;245,96;245,96;267,66;267,66;267,66;245,96;245,96;245,96;245,96;245,96;;209,25
10/01/2013;03 - 04;261,1;254,24;254,24;254,24;254,24;254,24;248,12;248,12;268,04;268,04;268,04;254,24;254,24;254,24;254,24;254,24;;209,4
10/01/2013;04 - 05;268,56;266,7;266,7;266,7;266,7;266,7;254,09;254,09;270,57;270,57;270,57;266,7;266,7;266,7;266,7;266,7;;209,1
10/01/2013;05 - 06;276,99;276,62;276,62;276,62;276,62;276,62;252,97;276,62;277,66;277,66;277,66;276,62;276,62;276,62;276,62;276,62;;315,71
10/01/2013;06 - 07;289,67;289,6;289,6;289,6;289,6;289,6;284,6;289,6;289,6;287,58;289,6;289,6;289,6;289,6;289,6;289,6;;320,71
10/01/2013;07 - 08;311,01;314,74;314,74;314,74;314,74;314,74;355,99;355,99;314,74;293,55;314,74;314,74;314,74;314,74;314,74;314,74;;328,61
10/01/2013;08 - 09;328,76;340,1;340,1;340,1;340,1;340,1;340,1;340,1;340,1;295,86;340,1;340,1;340,1;340,1;340,1;340,1;;328,76
10/01/2013;09 - 10;318,54;325,33;325,33;325,33;325,33;325,33;325,33;325,33;325,33;295,94;325,33;325,33;325,33;325,33;325,33;325,33;;328,54
10/01/2013;10 - 11;313,92;316,98;316,98;316,98;316,98;316,98;316,98;316,98;316,98;296,24;316,98;316,98;316,98;316,98;316,98;316,98;;328,24
10/01/2013;11 - 12;311,23;315,71;315,71;315,71;315,71;315,71;315,71;315,71;315,71;295,57;315,71;315,71;315,71;315,71;315,71;315,71;;317,65
10/01/2013;12 - 13;311,83;316,6;316,6;316,6;316,6;316,6;316,6;316,6;316,6;295,27;316,6;316,6;316,6;316,6;316,6;316,6;;305,71
10/01/2013;13 - 14;316,38;323,09;323,09;323,09;323,09;323,09;323,09;323,09;323,09;295,12;323,09;323,09;323,09;323,09;323,09;323,09;;298,4
10/01/2013;14 - 15;325,33;331,67;331,67;331,67;331,67;331,67;331,67;331,67;331,67;295,12;331,67;331,67;331,67;331,67;331,67;331,67;;298,33
10/01/2013;15 - 16;328,39;341,52;341,52;341,52;341,52;341,52;341,52;341,52;341,52;294,37;341,52;341,52;341,52;341,52;341,52;341,52;;298,33
10/01/2013;16 - 17;353,9;385,23;385,23;385,23;385,23;385,23;385,23;385,23;385,23;295,64;385,23;385,23;385,23;385,23;385,23;385,23;;304,22
10/01/2013;17 - 18;364,05;388,14;388,14;388,14;388,14;388,14;388,14;388,14;388,14;295,57;388,14;388,14;388,14;388,14;388,14;388,14;;298,4
10/01/2013;18 - 19;322,42;329,28;329,28;329,28;329,28;329,28;329,28;329,28;329,28;294,97;329,28;329,28;329,28;329,28;328,84;328,84;;298,4
10/01/2013;19 - 20;310,04;312,95;312,95;312,95;312,95;312,95;312,95;312,95;312,95;294,37;312,95;312,95;312,95;312,95;312,95;312,95;;298,33
10/01/2013;20 - 21;300,56;302,2;302,2;302,2;302,2;302,2;302,2;302,2;302,2;294,82;302,2;302,2;302,2;302,2;302,2;302,2;;298,33
10/01/2013;21 - 22;295,79;296,09;296,09;296,09;296,09;296,09;296,09;296,09;296,09;293,4;296,09;296,09;296,09;296,09;276,32;276,32;;283,48
10/01/2013;22 - 23;290,19;289,37;289,37;289,37;289,37;289,37;289,37;289,37;289,37;289,37;289,37;289,37;289,37;289,37;252;252;;246,33
10/01/2013;23 - 00;279,3;278,56;278,56;278,56;278,56;278,56;278,56;278,56;278,56;278,56;278,56;278,56;278,56;278,56;248,19;248,19;;209,18
11/01/2013;00 - 01;276,77;276,02;276,02;276,02;276,02;276,02;276,02;276,02;277,81;277,81;277,81;276,02;276,02;276,02;248,57;248,57;;208,88
11/01/2013;01 - 02;271,02;269,6;269,6;269,6;269,6;269,6;269,6;269,6;274,01;274,01;274,01;269,6;269,6;269,6;246,11;246,11;;209,1
11/01/2013;02 - 03;268,93;266,92;266,92;266,92;266,92;266,92;266,92;266,92;271,69;271,69;271,69;266,92;266,92;266,92;245,06;245,06;;209,25
11/01/2013;03 - 04;265,35;263,41;263,41;263,41;263,41;263,41;263,41;263,41;268,71;268,71;268,71;263,41;263,41;263,41;245,51;245,51;;209,25
11/01/2013;04 - 05;271,1;266,4;266,4;266,4;266,4;266,4;264,08;264,08;276,84;276,84;276,84;266,4;266,4;266,4;266,4;266,4;;268,34
11/01/2013;05 - 06;284,45;284,23;284,23;284,23;284,23;298,4;284,23;284,23;284,23;284,23;284,23;284,23;284,23;284,23;298,4;298,4;;298,33
11/01/2013;06 - 07;300,56;303,17;303,17;303,17;303,17;332,87;303,17;303,17;303,17;292,51;303,17;303,17;303,17;303,17;332,87;332,87;;298,25
11/01/2013;07 - 08;340,77;350,4;350,4;356,66;356,66;409,11;358,98;358,98;356,66;296,98;356,66;350,4;350,4;350,4;409,11;409,11;;298,4
11/01/2013;08 - 09;371,14;370,09;370,09;409,78;409,78;409,78;409,78;409,78;409,78;298,4;409,78;370,09;370,09;370,09;409,78;409,78;;298,4
11/01/2013;09 - 10;345,4;362,48;362,48;362,48;362,48;362,48;362,48;362,48;362,48;298,18;362,48;362,48;362,48;362,48;362,48;362,48;;298,33
11/01/2013;10 - 11;340,03;349,13;349,13;349,13;349,13;349,13;349,13;349,13;349,13;297,73;349,13;349,13;349,13;349,13;349,13;349,13;;298,33
11/01/2013;11 - 12;325,26;335,25;335,25;335,25;335,25;335,25;335,25;335,25;335,25;296,09;335,25;335,25;335,25;335,25;335,25;335,25;;298,33
11/01/2013;12 - 13;323,99;333,98;333,98;333,98;333,98;333,98;333,98;333,98;333,98;295,71;333,98;333,98;333,98;333,98;333,98;333,98;;298,4
11/01/2013;13 - 14;321,08;328,46;328,46;328,46;328,46;328,46;328,46;328,46;328,46;295,64;328,46;328,46;328,46;328,46;328,46;328,46;;305,93
11/01/2013;14 - 15;326,15;336,82;336,82;336,82;336,82;336,82;336,82;336,82;336,82;295,57;336,82;336,82;336,82;336,82;336,82;336,82;;328,24
11/01/2013;15 - 16;329,36;340,25;340,25;340,25;340,25;397,39;340,25;340,25;340,25;295,12;340,25;340,25;340,25;340,25;397,39;397,39;;328,31
11/01/2013;16 - 17;355,39;371,43;371,43;392,99;392,99;392,99;392,99;392,99;392,99;296,01;392,99;371,43;371,43;371,43;392,99;392,99;;328,54
11/01/2013;17 - 18;366,81;377,33;377,33;403,06;403,06;403,06;403,06;403,06;403,06;295,94;403,06;377,33;377,33;377,33;403,06;403,06;;328,39
11/01/2013;18 - 19;326,6;337,86;337,86;337,86;337,86;337,86;337,86;337,86;337,86;295,94;337,86;337,86;337,86;337,86;337,86;337,86;;328,31
11/01/2013;19 - 20;311,98;315,78;315,78;317,05;317,05;325,55;317,05;317,05;317,05;296,16;317,05;315,78;315,78;315,78;325,55;325,55;;307,35
11/01/2013;20 - 21;299,3;301,91;301,91;301,91;301,91;301,91;301,91;301,91;301,91;295,04;301,91;301,91;301,91;301,91;301,91;301,91;;301,23
11/01/2013;21 - 22;295,27;295,71;295,71;295,71;295,71;297,73;295,71;295,71;295,71;294;295,71;295,71;295,71;295,71;297,73;297,73;;301,01
11/01/2013;22 - 23;289,82;289,75;289,75;289,75;289,75;289,75;289,75;289,75;289,75;289,75;289,75;289,75;289,75;289,75;271,47;271,47;;246,48
11/01/2013;23 - 00;280,79;280,79;280,79;280,79;280,79;280,79;280,79;280,79;280,79;280,79;280,79;280,79;280,79;280,79;276,62;276,62;;208,88
12/01/2013;00 - 01;283,05;283,05;283,05;283,05;283,05;283,05;283,05;283,05;283,05;283,05;283,05;283,05;283,05;283,05;283,05;283,05;;208,89
12/01/2013;01 - 02;279,91;279,91;279,91;279,91;279,91;279,91;279,91;279,91;279,91;279,91;279,91;279,91;279,91;279,91;279,91;279,91;;231,35
12/01/2013;02 - 03;275,66;275,29;275,29;275,29;275,29;275,29;275,29;275,29;276,26;276,26;276,26;275,29;275,29;275,29;275,29;275,29;;231,42
12/01/2013;03 - 04;275,89;275,89;275,89;275,89;275,89;275,89;275,89;275,89;275,89;275,89;275,89;275,89;275,89;275,89;275,89;275,89;;231,35
12/01/2013;04 - 05;275,14;274,99;274,99;274,99;274,99;274,99;274,99;274,99;275,44;275,44;275,44;274,99;274,99;274,99;274,99;274,99;;208,82
12/01/2013;05 - 06;277,83;277,83;277,83;277,83;277,83;277,83;277,83;277,83;277,83;277,83;277,83;277,83;277,83;277,83;277,83;277,83;;238,66
12/01/2013;06 - 07;282,75;282,75;282,75;282,75;282,75;282,75;282,75;282,75;282,75;282,75;282,75;282,75;282,75;282,75;282,75;282,75;;306,62
12/01/2013;07 - 08;288,12;288,12;288,12;288,12;288,12;288,12;288,12;288,12;288,12;288,12;288,12;288,12;288,12;288,12;288,12;288,12;;310,35
12/01/2013;08 - 09;293,04;292,97;292,97;292,97;292,97;292,97;292,97;292,97;292,97;292,97;292,97;292,97;292,97;292,97;292,97;292,97;;308,41
12/01/2013;09 - 10;300,73;302,22;302,22;302,22;302,22;302,22;302,22;302,22;302,22;296,33;302,22;302,22;302,22;302,22;302,22;302,22;;320,13
12/01/2013;10 - 11;305,8;307,52;307,52;307,52;307,52;307,52;307,52;307,52;307,52;297,3;307,52;307,52;307,52;307,52;307,52;307,52;;324,9
12/01/2013;11 - 12;307,67;309,61;309,61;309,61;309,61;309,61;309,61;309,61;309,61;297,37;309,61;309,61;309,61;309,61;309,61;309,61;;328,85
12/01/2013;12 - 13;305,73;307,59;307,59;307,59;307,59;307,59;307,59;307,59;307,59;297,22;307,59;307,59;307,59;307,59;307,59;307,59;;328,48
12/01/2013;13 - 14;304,31;305,5;305,5;305,5;305,5;305,5;305,5;305,5;305,5;296,85;305,5;305,5;305,5;305,5;305,5;305,5;;329,82
12/01/2013;14 - 15;304,68;305,5;305,5;305,5;305,5;305,5;305,5;305,5;305,5;296,63;305,5;305,5;305,5;305,5;305,5;305,5;;333,26
12/01/2013;15 - 16;314,01;322,07;322,07;322,07;322,07;322,07;322,07;322,07;322,07;296,55;322,07;322,07;322,07;310,28;322,07;322,07;;342,95
12/01/2013;16 - 17;333,7;350,49;350,49;350,49;350,49;350,49;350,49;350,49;350,49;297,67;350,49;350,49;350,49;309,91;350,49;350,49;;343,33
12/01/2013;17 - 18;373,32;398,76;398,76;398,76;421,81;398,76;425,39;425,39;398,76;298,34;398,76;398,76;398,76;309,68;398,76;398,76;;343,25
12/01/2013;18 - 19;358,47;366,75;366,75;366,75;415,1;366,75;484,4;484,4;366,75;298,27;366,75;366,75;366,75;308,41;366,75;366,75;;336,17
12/01/2013;19 - 20;313,71;318,34;318,34;318,34;318,34;318,34;318,34;318,34;318,34;297,97;318,34;318,34;318,34;307,07;318,34;318,34;;328,48
12/01/2013;20 - 21;301,03;299,24;299,24;303,94;303,94;299,24;303,94;303,94;303,94;296,92;303,94;299,24;299,24;299,24;299,24;299,24;;327,88
12/01/2013;21 - 22;296,85;297;297;297;297;298,27;297;297;297;296,33;297;297;297;297;298,27;298,27;;328,56
12/01/2013;22 - 23;295,28;294,98;294,98;294,98;294,98;299,39;294,98;294,98;294,98;293,42;294,98;294,98;294,98;294,98;299,39;299,39;;246,27
12/01/2013;23 - 00;286,03;283,72;283,72;283,72;283,72;299,76;283,72;283,72;285,29;285,29;285,29;283,72;283,72;283,72;299,76;299,76;;232,02
13/01/2013;00 - 01;289,22;288,7;288,7;288,7;288,7;299,07;288,7;288,7;288,7;288,7;288,7;288,7;288,7;288,7;299,07;299,07;;246,39
13/01/2013;01 - 02;285,94;286,23;286,23;286,23;286,23;286,23;286,23;286,23;286,23;286,23;286,23;286,23;286,23;286,23;286,23;286,23;;246,39
13/01/2013;02 - 03;282,58;282,8;282,8;282,8;282,8;282,8;282,8;282,8;282,8;282,8;282,8;282,8;282,8;282,8;282,8;282,8;;246,39
13/01/2013;03 - 04;277,95;274,67;274,67;274,67;274,67;274,67;274,67;274,67;280,56;280,56;280,56;274,67;274,67;274,67;274,67;274,67;;246,39
13/01/2013;04 - 05;277,36;275,12;275,12;275,12;275,12;275,12;275,12;275,12;279,3;279,3;279,3;275,12;275,12;275,12;275,12;275,12;;246,69
13/01/2013;05 - 06;278,55;278,7;278,7;278,7;278,7;278,7;278,7;278,7;278,7;278,7;278,7;278,7;278,7;278,7;278,7;278,7;;381,3
13/01/2013;06 - 07;278,03;278,25;278,25;278,25;278,25;278,25;278,25;278,25;278,25;278,25;278,25;278,25;278,25;278,25;278,25;278,25;;363,84
13/01/2013;07 - 08;281,16;281,16;281,16;281,16;281,16;281,16;281,16;281,16;281,16;281,16;281,16;281,16;281,16;281,16;281,16;281,16;;357,2
13/01/2013;08 - 09;282,13;282,21;282,21;282,21;282,21;282,21;282,21;282,21;282,21;282,21;282,21;282,21;282,21;282,21;282,21;282,21;;364,06
13/01/2013;09 - 10;287,06;286,98;286,98;286,98;286,98;286,98;286,98;286,98;286,98;286,98;286,98;286,98;286,98;286,98;286,98;286,98;;363,61
13/01/2013;10 - 11;292,05;291,91;291,91;291,91;291,91;291,91;291,91;291,91;291,91;291,91;291,91;291,91;291,91;291,91;328,62;328,62;;363,39
13/01/2013;11 - 12;296,68;296,61;296,61;296,61;296,61;296,61;296,61;296,61;296,61;296,61;296,61;296,61;296,61;296,61;328,69;328,69;;363,54
13/01/2013;12 - 13;295,19;295,11;295,11;295,11;295,11;295,11;295,11;295,11;295,11;295,11;295,11;295,11;295,11;295,11;299,29;299,29;;357,42
13/01/2013;13 - 14;291,46;291,38;291,38;291,38;291,38;291,38;291,38;291,38;291,38;291,38;291,38;291,38;291,38;291,38;298,02;298,02;;363,54
13/01/2013;14 - 15;290,79;290,79;290,79;290,79;290,79;290,79;290,79;290,79;290,79;290,79;290,79;290,79;290,79;290,79;305,71;305,71;;363,91
13/01/2013;15 - 16;294,74;294,74;294,74;294,74;294,74;294,74;294,74;294,74;294,74;294,74;294,74;294,74;294,74;294,74;294,74;294,74;;401,82
13/01/2013;16 - 17;301,38;301,38;301,38;301,38;301,38;301,38;301,38;301,38;301,38;301,38;301,38;301,38;301,38;301,38;301,38;301,38;;410,7
13/01/2013;17 - 18;323,92;331,15;331,15;331,15;331,15;331,15;331,15;331,15;331,15;301,98;331,15;331,15;331,15;311,9;331,15;331,15;;403,09
13/01/2013;18 - 19;343,99;356,15;356,15;356,15;356,15;356,15;356,15;356,15;356,15;301,76;356,15;356,15;356,15;311,38;356,15;356,15;;403,01
13/01/2013;19 - 20;318,99;321,45;321,45;335,03;335,03;321,45;335,03;335,03;335,03;301,23;335,03;321,45;321,45;311,75;321,45;321,45;;392,79
13/01/2013;20 - 21;302,35;303,17;303,17;303,17;303,17;303,17;303,17;303,17;303,17;299,74;303,17;303,17;303,17;303,17;303,17;303,17;;382,57
13/01/2013;21 - 22;295,71;295,79;295,79;295,79;295,79;295,79;295,79;295,79;295,79;295,79;295,79;295,79;295,79;295,79;295,79;295,79;;381,3
13/01/2013;22 - 23;295,56;295,93;295,93;295,93;295,93;295,93;295,93;295,93;295,93;293,25;295,93;295,93;295,93;295,93;295,93;295,93;;246,39
13/01/2013;23 - 00;285,56;283,7;283,7;283,7;283,7;283,7;283,7;283,7;286,46;286,46;286,46;283,7;283,7;283,7;283,7;283,7;;246,39
14/01/2013;00 - 01;281,24;275,27;275,27;275,27;275,27;275,27;275,27;275,27;291,46;283,25;291,46;275,27;275,27;275,27;275,27;275,27;;246,54
14/01/2013;01 - 02;279,3;273,4;273,4;273,4;273,4;267,65;273,4;273,4;290,34;281,61;290,34;273,4;273,4;273,4;250,72;250,72;;246,54
14/01/2013;02 - 03;280,12;273,18;273,18;273,18;273,18;273,18;273,18;273,18;285,79;283,85;285,79;273,18;273,18;273,18;246,02;246,02;;246,54
14/01/2013;03 - 04;280,64;274,82;274,82;274,82;274,82;274,82;274,82;274,82;285,64;283,85;285,64;274,82;274,82;274,82;246,69;246,69;;246,31
14/01/2013;04 - 05;285,26;281,31;281,31;281,31;281,31;281,31;281,31;281,31;288,7;288,7;288,7;281,31;281,31;281,31;281,31;281,31;;403,16
14/01/2013;05 - 06;290,86;288,17;288,17;288,17;288,17;288,17;273,62;288,17;293,7;293,7;293,7;288,17;288,17;288,17;288,17;288,17;;402,94
14/01/2013;06 - 07;313,17;316,68;316,68;316,68;316,68;316,68;330,26;316,68;316,68;302,8;316,68;316,68;316,68;316,68;316,68;316,68;;410,62
14/01/2013;07 - 08;408,68;452,41;452,41;452,41;452,41;452,41;453,38;453,38;452,41;298,7;452,41;452,41;452,41;452,41;452,41;452,41;;417,94
14/01/2013;08 - 09;432,19;463,15;463,15;463,15;463,15;463,15;463,15;463,15;463,15;299,96;463,15;463,15;463,15;463,15;463,15;463,15;;418,01
