;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromsø;EE;LV;LT
18/05/2017;20 - 21;210,54;211,14;211,14;211,14;211,14;211,14;237,4;237,4;210,39;210,39;210,39;211,14;211,14;190,68;211,14;211,14;211,14
18/05/2017;21 - 22;208,91;208,91;208,91;208,91;208,91;208,91;237,77;237,77;208,91;208,91;208,91;208,91;208,91;190,61;208,91;208,91;208,91
18/05/2017;22 - 23;205,26;206,08;206,08;206,08;206,08;206,08;234,5;234,5;206,08;206,08;206,08;206,08;206,08;187,7;206,08;206,08;206,08
18/05/2017;23 - 00;198,94;199,46;199,46;199,46;199,46;199,46;199,46;199,46;199,46;199,46;199,46;199,46;199,46;185,62;199,46;199,46;199,46
19/05/2017;00 - 01;190,35;190,95;190,95;190,95;190,95;190,95;190,95;190,95;190,95;190,95;190,95;190,95;190,95;189,76;190,95;190,95;190,95
19/05/2017;01 - 02;186,11;186,11;186,11;186,11;186,11;186,11;186,11;186,11;186,11;186,11;186,11;186,11;186,11;186,11;186,11;186,11;186,11
19/05/2017;02 - 03;183,8;183,88;183,88;183,88;183,88;183,88;183,88;183,88;183,88;183,88;183,88;183,88;183,88;183,88;183,88;183,88;183,88
19/05/2017;03 - 04;186,04;186,04;186,04;186,04;186,04;186,04;186,04;186,04;186,04;186,04;186,04;186,04;186,04;186,04;186,04;186,04;186,04
19/05/2017;04 - 05;187;187;187;187;187;187;187;187;187;187;187;187;187;187;187;187;187
19/05/2017;05 - 06;196,6;198,83;198,83;198,83;198,83;198,83;198,83;198,83;198,83;198,83;198,83;198,83;198,83;189,31;198,83;198,83;198,83
19/05/2017;06 - 07;207,62;226,07;226,07;226,07;226,07;226,07;229,94;229,94;206,87;206,87;206,57;226,07;226,07;193,48;226,07;255,31;255,31
19/05/2017;07 - 08;232,47;289,92;289,92;289,92;289,92;289,92;296,99;296,99;208,14;208,14;206,42;289,92;289,92;197,57;289,92;289,92;289,92
19/05/2017;08 - 09;240,06;309,19;309,19;309,19;309,19;309,19;309,19;309,19;215,65;215,65;207,47;309,19;309,19;197,42;309,19;309,19;309,19
19/05/2017;09 - 10;236,56;296,91;296,91;296,91;296,91;296,91;296,91;296,91;212,38;212,38;207,39;296,91;296,91;197,05;296,91;296,91;296,91
19/05/2017;10 - 11;229,86;289,84;289,84;289,84;289,84;289,84;289,84;289,84;207,91;207,91;207,17;289,84;289,84;197,27;289,84;289,84;289,84
19/05/2017;11 - 12;228,67;296,17;296,17;296,17;296,17;296,17;296,17;296,17;207,39;207,39;207,17;296,17;296,17;196,97;296,17;296,17;296,17
19/05/2017;12 - 13;226,37;280,69;280,69;280,69;280,69;280,69;280,69;280,69;206,95;206,95;206,95;280,69;280,69;194,89;280,69;311,87;311,87
19/05/2017;13 - 14;221,16;270,72;270,72;270,72;270,72;270,72;270,72;270,72;206,72;206,72;206,72;270,72;270,72;193,7;270,72;306,59;306,59
19/05/2017;14 - 15;215,8;254,57;254,57;254,57;254,57;254,57;254,57;254,57;206,57;206,57;206,57;254,57;254,57;192,96;254,57;297,88;297,88
19/05/2017;15 - 16;210,81;251,22;251,22;251,22;251,22;251,22;251,22;251,22;206,05;206,05;197,87;251,22;251,22;194;251,22;251,22;251,22
19/05/2017;16 - 17;207,02;225,55;225,55;225,55;225,55;225,55;231,13;231,13;205,68;205,68;196,97;225,55;225,55;194,07;225,55;225,55;225,55
19/05/2017;17 - 18;208,14;232,1;232,1;232,1;261,49;232,1;261,49;261,49;205,31;205,31;196,38;232,1;232,1;193,4;232,1;261,49;261,49
19/05/2017;18 - 19;207,99;236,64;236,64;236,64;275,63;236,64;275,63;275,63;204,86;204,86;197,27;236,64;236,64;192,81;236,64;275,63;275,63
19/05/2017;19 - 20;206,57;221,53;221,53;221,53;251,67;221,53;251,67;251,67;204,19;204,19;195,93;221,53;221,53;192,81;221,53;265,06;265,06
19/05/2017;20 - 21;204,79;214,61;214,61;214,61;224,21;214,61;224,21;224,21;204,19;204,19;196,23;214,61;214,61;193,03;214,61;224,21;224,21
19/05/2017;21 - 22;203,75;213,12;213,12;213,12;213,12;213,12;213,12;213,12;204,34;204,34;195,71;213,12;213,12;192,81;213,12;213,12;213,12
19/05/2017;22 - 23;197,27;200,69;200,69;200,69;200,69;200,69;200,69;200,69;200,69;200,69;197,72;200,69;200,69;190,95;200,69;200,69;200,69
19/05/2017;23 - 00;186,48;186,48;186,48;186,48;186,48;186,48;186,48;186,48;186,48;186,48;186,48;186,48;186,48;186,48;186,48;186,48;186,48
20/05/2017;00 - 01;174,42;174,42;174,42;174,42;174,42;174,42;174,42;174,42;174,42;174,42;174,42;174,42;174,42;174,42;174,42;174,42;174,42
20/05/2017;01 - 02;171,45;171,45;171,45;171,45;171,45;171,45;171,45;171,45;171,45;171,45;171,45;171,45;171,45;171,45;171,45;171,45;171,45
20/05/2017;02 - 03;165,05;165,05;165,05;165,05;165,05;165,05;165,05;165,05;165,05;165,05;165,05;165,05;165,05;165,05;165,05;165,05;165,05
20/05/2017;03 - 04;155,82;155,82;155,82;155,82;155,82;155,82;155,82;155,82;155,82;155,82;155,82;155,82;155,82;155,82;155,82;155,82;155,82
20/05/2017;04 - 05;155,07;155,07;155,07;155,07;155,07;155,07;155,07;155,07;155,07;155,07;155,07;155,07;155,07;155,07;155,07;155,07;155,07
20/05/2017;05 - 06;167,95;167,95;167,95;167,95;167,95;167,95;167,95;167,95;167,95;167,95;167,95;167,95;167,95;167,95;167,95;167,95;167,95
20/05/2017;06 - 07;173,08;173,08;173,08;173,08;173,08;173,08;173,08;173,08;173,08;173,08;173,08;173,08;173,08;173,08;173,08;173,08;173,08
20/05/2017;07 - 08;176,95;176,95;176,95;176,95;176,95;176,95;176,95;176,95;176,95;176,95;176,95;176,95;176,95;176,95;176,95;176,95;176,95
20/05/2017;08 - 09;185,51;185,51;185,51;185,51;185,51;185,51;185,51;185,51;185,51;185,51;185,51;185,51;185,51;185,51;185,51;185,51;185,51
20/05/2017;09 - 10;186,33;186,33;186,33;186,33;186,33;186,48;188,26;186,33;186,33;186,33;186,33;186,33;186,33;186,33;186,48;335;335
20/05/2017;10 - 11;180,6;180,45;180,45;180,45;180,45;186,55;178,51;180,45;180,45;180,45;180,45;180,45;180,45;180,45;186,55;335;335
20/05/2017;11 - 12;179,41;179,41;179,41;179,41;179,41;179,41;179,41;179,41;179,41;179,41;179,41;179,41;179,41;179,41;179,41;334,93;334,93
20/05/2017;12 - 13;177,32;177,32;177,32;177,32;177,32;177,32;177,32;177,32;177,32;177,32;177,32;177,32;177,32;177,32;177,32;331,43;331,43
20/05/2017;13 - 14;169,88;169,88;169,88;169,88;169,88;169,88;169,88;169,88;169,88;169,88;169,88;169,88;169,88;169,88;169,88;298,99;298,99
20/05/2017;14 - 15;163,48;163,48;163,48;163,48;163,48;163,48;159,54;163,48;163,48;163,48;163,48;163,48;163,48;163,48;163,48;164,23;164,23
20/05/2017;15 - 16;165,64;165,72;165,72;165,72;165,72;165,72;161,7;165,72;165,72;165,72;165,72;165,72;165,72;165,72;165,72;165,72;165,72
20/05/2017;16 - 17;177,7;177,62;177,62;177,62;177,62;177,62;177,99;177,62;177,62;177,62;177,62;177,62;177,62;177,62;177,62;177,62;177,62
20/05/2017;17 - 18;186,55;186,25;186,25;186,25;186,25;200,32;186,25;186,25;186,25;186,25;186,25;186,25;186,25;186,25;200,32;200,32;200,32
20/05/2017;18 - 19;192,58;203,67;203,67;203,67;203,67;203,67;211,18;211,18;189,38;189,38;189,38;203,67;203,67;187,07;203,67;203,67;203,67
20/05/2017;19 - 20;192,21;202,18;202,18;202,18;202,18;202,18;202,18;202,18;189,3;189,3;189,3;202,18;202,18;187,44;202,18;202,18;202,18
20/05/2017;20 - 21;189,23;190,94;190,94;190,94;190,94;190,94;190,94;190,94;189,08;189,08;189,08;190,94;190,94;187,22;190,94;190,94;190,94
20/05/2017;21 - 22;189,97;197,12;197,12;197,12;197,12;197,12;197,12;197,12;189,16;189,16;189,16;197,12;197,12;186,63;197,12;197,12;197,12
20/05/2017;22 - 23;189,75;195,78;195,78;195,78;195,78;195,78;195,78;195,78;189,23;189,23;189,23;195,78;195,78;186,1;195,78;195,78;195,78
20/05/2017;23 - 00;187,3;187,44;187,44;187,44;187,44;187,44;187,44;187,44;187,44;187,44;187,44;187,44;187,44;183,87;187,44;187,44;187,44
21/05/2017;00 - 01;171,86;171,86;171,86;171,86;171,86;171,86;171,86;171,86;171,86;171,86;171,86;171,86;171,86;171,86;171,86;171,86;171,86
21/05/2017;01 - 02;134,87;134,87;134,87;134,87;134,87;134,87;134,87;134,87;134,87;134,87;134,87;134,87;134,87;134,87;134,87;134,87;134,87
21/05/2017;02 - 03;105,09;105,09;105,09;105,09;105,09;105,09;105,09;105,09;105,09;105,09;105,09;105,09;105,09;105,09;105,09;105,09;105,09
21/05/2017;03 - 04;90,65;90,65;90,65;90,65;90,65;90,65;90,65;90,65;90,65;90,65;90,65;90,65;90,65;90,65;90,65;90,65;90,65
21/05/2017;04 - 05;86,71;86,71;86,71;86,71;86,71;86,71;86,71;86,71;86,71;86,71;86,71;86,71;86,71;86,71;86,71;86,71;86,71
21/05/2017;05 - 06;85,74;85,74;85,74;85,74;85,74;85,74;85,74;85,74;85,74;85,74;85,74;85,74;85,74;85,74;85,74;85,74;85,74
21/05/2017;06 - 07;89,17;89,17;89,17;89,17;89,17;89,17;89,17;89,17;89,17;89,17;89,17;89,17;89,17;89,17;89,17;89,17;89,17
21/05/2017;07 - 08;91,99;91,99;91,99;91,99;91,99;91,99;91,99;91,99;91,99;91,99;91,99;91,99;91,99;91,99;91,99;91,99;91,99
21/05/2017;08 - 09;104,5;104,5;104,5;104,5;104,5;104,5;104,5;104,5;104,5;104,5;104,5;104,5;104,5;104,5;104,5;104,5;104,5
21/05/2017;09 - 10;142,9;139,85;139,85;139,85;139,85;164,19;139,85;139,85;139,85;139,85;139,85;139,85;139,85;139,85;164,19;164,19;164,19
21/05/2017;10 - 11;157,94;153,77;153,77;153,77;153,77;180,86;153,77;153,77;153,77;153,77;153,77;153,77;153,77;153,77;180,86;180,86;180,86
21/05/2017;11 - 12;156,38;154,81;154,81;154,81;154,81;163,82;154,81;154,81;154,81;154,81;154,81;154,81;154,81;154,81;163,82;163,82;163,82
21/05/2017;12 - 13;141,12;140,82;140,82;140,82;140,82;144,91;140,82;140,82;140,82;140,82;140,82;140,82;140,82;140,82;144,91;144,91;144,91
21/05/2017;13 - 14;133,08;133,08;133,08;133,08;133,08;133,08;133,08;133,08;133,08;133,08;133,08;133,08;133,08;133,08;133,08;133,08;133,08
21/05/2017;14 - 15;120,13;120,13;120,13;120,13;120,13;120,13;120,13;120,13;120,13;120,13;120,13;120,13;120,13;120,13;120,13;120,13;120,13
21/05/2017;15 - 16;126,08;127,94;127,94;127,94;127,94;127,94;88,79;127,94;127,94;127,94;127,94;127,94;127,94;127,94;127,94;127,94;127,94
21/05/2017;16 - 17;140,22;140,22;140,22;140,22;140,22;140,22;125,93;140,22;140,22;140,22;140,22;140,22;140,22;140,22;140,22;140,22;140,22
21/05/2017;17 - 18;171,56;171,56;171,56;171,56;171,56;171,56;171,56;171,56;171,56;171,56;171,56;171,56;171,56;171,56;171,56;171,56;171,56
21/05/2017;18 - 19;181,9;181,76;181,76;181,76;181,76;185,4;209,29;209,29;181,76;181,76;181,76;181,76;181,76;181,76;185,4;185,4;185,4
21/05/2017;19 - 20;195,45;192,1;192,1;192,1;192,1;192,1;244,95;244,95;192,1;192,1;192,1;192,1;192,1;192,1;192,1;192,1;192,1
21/05/2017;20 - 21;195,15;187,19;187,19;187,19;187,19;187,19;261,02;261,02;187,19;187,19;187,19;187,19;187,19;187,19;187,19;187,19;187,19
21/05/2017;21 - 22;192,85;188,98;188,98;188,98;188,98;188,98;262,88;262,88;188,98;188,98;188,98;188,98;188,98;188,98;188,98;188,98;188,98
21/05/2017;22 - 23;189,65;184,36;184,36;184,36;184,36;184,36;268,76;268,76;184,36;184,36;184,36;184,36;184,36;184,36;184,36;184,36;184,36
21/05/2017;23 - 00;178,93;178,26;178,26;178,26;178,26;178,26;236,83;236,83;178,26;178,26;178,26;178,26;178,26;178,26;178,26;178,26;178,26
22/05/2017;00 - 01;173,64;173,87;173,87;173,87;173,87;173,87;173,87;173,87;173,87;173,87;173,87;173,87;173,87;173,87;173,87;173,87;173,87
22/05/2017;01 - 02;172,15;172,23;172,23;172,23;172,23;172,23;172,23;172,23;172,23;172,23;172,23;172,23;172,23;172,23;172,23;172,23;172,23
22/05/2017;02 - 03;171,34;170,96;170,96;170,96;170,96;170,96;170,96;170,96;170,96;170,96;170,96;170,96;170,96;170,96;170,96;170,96;170,96
22/05/2017;03 - 04;170,89;170,22;170,22;170,22;170,22;170,22;170,22;170,22;170,22;170,22;170,22;170,22;170,22;170,22;170,22;170,22;170,22
22/05/2017;04 - 05;172,75;171,78;171,78;171,78;171,78;171,78;171,78;171,78;171,78;171,78;171,78;171,78;171,78;171,78;171,78;171,78;171,78
22/05/2017;05 - 06;186,74;182,28;182,28;182,28;182,28;182,28;182,28;182,28;182,28;182,28;182,28;182,28;182,28;182,28;182,28;182,28;182,28
22/05/2017;06 - 07;208,85;217,26;217,26;217,26;217,26;365,37;264,15;264,15;198,28;198,28;198,28;217,26;217,26;197,83;365,37;365,37;365,37
22/05/2017;07 - 08;237,13;279,18;279,18;279,18;290,57;298,16;297,72;297,72;202,97;202,97;202,97;279,18;279,18;199,69;298,16;298,16;298,16
22/05/2017;08 - 09;238,69;281,27;281,27;306,57;306,57;337,24;314,09;314,09;201,63;201,63;201,63;281,27;281,27;204,46;337,24;337,24;337,24
22/05/2017;09 - 10;237,8;281,64;281,64;288,93;288,93;370,81;288,93;288,93;201,63;201,63;201,63;281,64;281,64;204,46;370,81;370,81;370,81
22/05/2017;10 - 11;229,46;275,54;275,54;275,54;275,54;367,75;275,54;275,54;201,48;201,48;201,48;275,54;275,54;202,6;367,75;367,75;367,75
22/05/2017;11 - 12;227,08;275,31;275,31;275,31;275,31;370,88;275,31;275,31;200,96;200,96;200,96;275,31;275,31;202,3;370,88;370,88;370,88
22/05/2017;12 - 13;223,73;275,09;275,09;275,09;275,09;353,09;275,09;275,09;197,53;197,53;197,53;275,09;275,09;201,18;353,09;353,09;353,09
22/05/2017;13 - 14;223,51;282,16;282,16;282,16;282,16;358,52;282,16;282,16;197,91;197,91;197,91;282,16;282,16;200,74;358,52;358,52;358,52
22/05/2017;14 - 15;216,59;274,87;274,87;274,87;274,87;274,87;274,87;274,87;195,9;195,9;195,9;274,87;274,87;198,95;274,87;274,87;274,87
22/05/2017;15 - 16;218,75;274,94;274,94;274,94;274,94;274,94;274,94;274,94;201,11;201,11;201,11;274,94;274,94;198,5;274,94;274,94;274,94
22/05/2017;16 - 17;218,37;268,39;268,39;268,39;268,39;268,39;269,43;269,43;202,07;202,07;202,07;268,39;268,39;198,28;268,39;268,39;268,39
22/05/2017;17 - 18;217,11;258,94;258,94;258,94;281,19;258,94;288,11;288,11;201,63;201,63;201,63;258,94;258,94;198,06;258,94;281,19;281,19
22/05/2017;18 - 19;214,95;261,32;261,32;261,32;291,17;261,32;324,88;324,88;199,84;199,84;199,84;261,32;261,32;199,1;261,32;291,17;291,17
22/05/2017;19 - 20;212,05;250,83;250,83;250,83;298,98;250,83;330,17;330,17;198,65;198,65;198,65;250,83;250,83;198,65;250,83;298,98;298,98
22/05/2017;20 - 21;207,81;213,91;213,91;213,91;213,91;213,91;312,23;312,23;198,35;198,35;198,35;213,91;213,91;198,35;213,91;213,91;213,91
22/05/2017;21 - 22;205,8;208,03;208,03;208,03;299,35;208,03;306,72;306,72;199,99;199,99;199,99;208,03;208,03;198,06;208,03;299,35;299,35
22/05/2017;22 - 23;203,79;199,69;199,69;199,69;199,69;199,69;303,97;303,97;199,69;199,69;199,69;199,69;199,69;198,58;199,69;199,69;199,69
22/05/2017;23 - 00;192,03;180,27;180,27;180,27;180,27;180,27;253,58;253,58;180,27;180,27;180,27;180,27;180,27;180,27;180,27;180,27;180,27
23/05/2017;00 - 01;180,51;179,17;179,17;179,17;179,17;179,17;239,98;239,98;179,17;179,17;179,17;179,17;179,17;179,17;179,17;179,17;179,17
23/05/2017;01 - 02;177,98;173,73;173,73;173,73;173,73;173,73;239,46;239,46;173,73;173,73;173,73;173,73;173,73;173,73;173,73;173,73;173,73
23/05/2017;02 - 03;173,96;171,72;171,72;171,72;171,72;171,72;221,22;221,22;171,72;171,72;171,72;171,72;171,72;171,72;171,72;171,72;171,72
23/05/2017;03 - 04;172,47;171,28;171,28;171,28;171,28;171,28;208,79;208,79;171,28;171,28;171,28;171,28;171,28;171,28;171,28;171,28;171,28
23/05/2017;04 - 05;177,23;173,29;173,29;173,29;173,29;173,29;208,72;208,72;173,29;173,29;173,29;173,29;173,29;173,29;173,29;173,29;173,29
23/05/2017;05 - 06;185,49;180,58;180,58;180,58;180,58;180,58;221,15;221,15;180,58;180,58;180,58;180,58;180,58;180,58;180,58;180,58;180,58
23/05/2017;06 - 07;203,73;210,51;210,51;210,51;210,51;210,51;275,34;275,34;195,62;195,62;195,62;210,51;210,51;197,11;210,51;210,51;210,51
23/05/2017;07 - 08;216,39;230,3;230,3;252,71;305,34;272,29;310,99;310,99;199,86;199,86;199,86;230,3;230,3;196,51;272,29;305,34;305,34
23/05/2017;08 - 09;225,47;260,67;260,67;297,52;308,17;372,4;308,17;308,17;199,19;199,19;199,19;260,67;260,67;199,19;372,4;372,4;372,4
23/05/2017;09 - 10;222,64;271,69;271,69;311,81;311,81;311,81;311,81;311,81;200,53;200,53;200,53;271,69;271,69;198,97;311,81;374,49;374,49
23/05/2017;10 - 11;214,75;283,23;283,23;283,23;283,23;310,77;283,23;283,23;195,69;195,69;195,69;283,23;283,23;198,52;310,77;372,4;372,4
23/05/2017;11 - 12;211,7;274,97;274,97;274,97;274,97;274,97;274,97;274,97;195,17;195,17;195,17;274,97;274,97;199,34;274,97;375,01;375,01
23/05/2017;12 - 13;209,61;252,86;252,86;252,86;252,86;271,99;252,86;252,86;195,02;195,02;195,02;252,86;252,86;198,89;271,99;395,03;395,03
23/05/2017;13 - 14;210,43;227,03;227,03;227,03;227,03;272,06;227,03;227,03;197,11;197,11;197,11;227,03;227,03;198,82;272,06;391,01;391,01
23/05/2017;14 - 15;208,72;230,83;230,83;230,83;230,83;230,83;230,83;230,83;201,05;201,05;201,05;230,83;230,83;198,45;230,83;372,63;372,63
23/05/2017;15 - 16;206,26;216,61;216,61;216,61;216,61;216,61;216,61;216,61;200,98;200,98;200,98;216,61;216,61;198,22;216,61;338,98;338,98
23/05/2017;16 - 17;205,67;216,31;216,31;216,31;216,31;216,31;216,31;216,31;200,46;200,46;200,46;216,31;216,31;196,36;216,31;335,86;335,86
23/05/2017;17 - 18;205;237;237;237;237;237;237;237;196,59;196,59;196,59;218,69;218,69;196,06;237;337,34;337,34
23/05/2017;18 - 19;204,25;251,22;251,22;251,22;251,22;251,22;251,22;251,22;195,84;195,84;195,84;217,87;217,87;195,99;251,22;336,38;336,38
23/05/2017;19 - 20;203,81;248,54;248,54;248,54;276,23;248,54;248,54;276,23;196,21;196,21;196,21;217,73;217,73;195,54;248,54;336,23;336,23
23/05/2017;20 - 21;200,46;206,26;206,26;206,26;258,89;206,26;206,26;258,89;195,39;195,39;195,39;206,26;206,26;196,88;206,26;331,84;331,84
23/05/2017;21 - 22;200,38;208,42;208,42;208,42;254,27;208,42;208,42;254,27;195,25;195,25;195,25;208,42;208,42;196,88;208,42;298,34;298,34
23/05/2017;22 - 23;197,03;203,28;203,28;203,28;203,28;203,28;203,28;203,28;195,47;195,47;195,47;203,28;203,28;196,21;203,28;255,99;255,99
23/05/2017;23 - 00;190,56;186,02;186,02;186,02;186,02;186,02;186,02;186,02;186,02;186,02;186,02;186,02;186,02;186,02;186,02;197,4;197,4
24/05/2017;00 - 01;169,44;168,54;168,54;168,54;168,54;168,54;62,16;168,54;168,54;168,54;168,54;168,54;168,54;168,54;168,54;168,54;168,54
24/05/2017;01 - 02;163,11;157,97;157,97;157,97;157,97;157,97;157,97;157,97;157,97;157,97;157,97;157,97;157,97;157,97;157,97;157,97;157,97
24/05/2017;02 - 03;152,98;145,99;145,99;145,99;145,99;145,99;145,99;145,99;145,99;145,99;145,99;145,99;145,99;145,99;145,99;145,99;145,99
24/05/2017;03 - 04;152,98;146,21;146,21;146,21;146,21;146,21;146,21;146,21;146,21;146,21;146,21;146,21;146,21;146,21;146,21;146,21;146,21
24/05/2017;04 - 05;160,8;155,74;155,74;155,74;155,74;155,74;155,74;155,74;155,74;155,74;155,74;155,74;155,74;155,74;155,74;155,74;155,74
24/05/2017;05 - 06;178,07;172,86;172,86;172,86;172,86;172,86;172,86;172,86;172,86;172,86;172,86;172,86;172,86;172,86;172,86;172,86;172,86
24/05/2017;06 - 07;201,45;193,04;193,04;193,04;193,04;311,03;193,04;193,04;193,04;193,04;193,04;193,04;193,04;190,13;311,03;311,03;311,03
24/05/2017;07 - 08;212,24;250,43;250,43;250,43;250,43;750,78;250,43;250,43;204,8;204,8;202,27;250,43;250,43;192,07;750,78;750,78;750,78
24/05/2017;08 - 09;216,93;254,68;254,68;254,68;272,84;394,63;254,68;272,84;205,99;205,99;197,95;254,68;254,68;191,99;394,63;394,63;394,63
24/05/2017;09 - 10;216,78;250,28;250,28;250,28;254,08;370,96;250,28;254,08;204,8;204,8;202,94;250,28;250,28;192,07;370,96;370,96;370,96
24/05/2017;10 - 11;213,51;232,34;232,34;232,34;232,34;365,3;232,34;232,34;204,13;204,13;204,13;232,34;232,34;192,81;365,3;365,3;365,3
24/05/2017;11 - 12;211,42;240,83;240,83;240,83;240,83;371,55;240,83;240,83;203,46;203,46;198,32;240,83;240,83;192,59;371,55;371,55;371,55
24/05/2017;12 - 13;208,52;218,57;218,57;218,57;218,57;382,13;218,57;218,57;202,79;202,79;199,66;218,57;218,57;191,7;382,13;382,13;382,13
24/05/2017;13 - 14;206,73;209,26;209,26;209,26;209,26;374,83;209,26;209,26;202,19;202,19;199,21;209,26;209,26;192,07;374,83;374,83;374,83
24/05/2017;14 - 15;203,23;205,77;205,77;205,77;205,77;205,77;205,77;205,77;201,52;201,52;197,58;205,77;205,77;191,92;205,77;296,44;296,44
24/05/2017;15 - 16;198,92;195,42;195,42;195,42;195,42;195,42;195,42;195,42;195,42;195,42;195,42;195,42;195,42;190,43;195,42;306,79;306,79
24/05/2017;16 - 17;199,66;196,31;196,31;196,31;196,31;196,31;196,31;196,31;196,31;196,31;196,31;196,31;196,31;193,18;196,31;286,02;286,02
24/05/2017;17 - 18;202,42;207,18;207,18;207,18;207,18;207,18;207,18;207,18;196,98;196,98;196,98;207,18;207,18;192,22;207,18;277,31;277,31
24/05/2017;18 - 19;203,16;207,03;207,03;207,03;207,03;282,59;207,03;207,03;196,01;196,01;196,01;207,03;207,03;191,99;282,59;282,59;282,59
24/05/2017;19 - 20;202,94;242,99;242,99;242,99;242,99;272,1;242,99;242,99;195,49;195,49;195,49;210,98;210,98;191,47;272,1;286,02;286,02
24/05/2017;20 - 21;199,44;193,26;193,26;193,26;193,26;193,26;193,26;193,26;193,26;193,26;193,26;193,26;193,26;191,62;193,26;309,39;309,39
24/05/2017;21 - 22;200,41;198,69;198,69;198,69;198,69;198,69;198,69;198,69;198,69;198,69;198,69;198,69;198,69;191,55;198,69;289,52;289,52
24/05/2017;22 - 23;200,48;199,74;199,74;199,74;199,74;199,74;199,74;199,74;199,74;199,74;199,74;199,74;199,74;194,23;199,74;256,91;256,91
24/05/2017;23 - 00;190,95;187,45;187,45;187,45;187,45;187,45;187,45;187,45;187,45;187,45;187,45;187,45;187,45;187,45;187,45;197,43;197,43
25/05/2017;00 - 01;181,89;181,37;181,37;181,37;181,37;181,37;181,37;181,37;181,37;181,37;181,37;181,37;181,37;181,37;181,37;181,37;181,37
25/05/2017;01 - 02;177,95;177,43;177,43;177,43;177,43;177,43;177,43;177,43;177,43;177,43;177,43;177,43;177,43;177,43;177,43;178,62;178,62
25/05/2017;02 - 03;176,02;175,42;175,42;175,42;175,42;175,42;175,42;175,42;175,42;175,42;175,42;175,42;175,42;175,42;175,42;178,62;178,62
25/05/2017;03 - 04;175,12;174,15;174,15;174,15;174,15;174,15;174,15;174,15;174,15;174,15;174,15;174,15;174,15;174,15;174,15;174,15;174,15
