datetime;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromsø;EE;LV;LT;FRE
22/06/2015;17 - 18;135,97;155,37;155,37;155,37;261,86;283,05;261,86;261,86;95,3;95,3;95,3;155,37;155,37;95,59;283,05;424,84;424,84;
22/06/2015;18 - 19;133,21;148,95;148,95;148,95;265,59;349,77;265,59;265,59;93,28;93,28;93,28;148,95;148,95;95,74;349,77;424,69;424,69;
22/06/2015;19 - 20;130,15;144,92;144,92;144,92;281,26;432,08;281,26;281,26;92,54;92,54;92,54;144,92;144,92;95,74;432,08;432,08;432,08;
22/06/2015;20 - 21;130,82;137,83;137,83;137,83;290,96;137,83;290,96;290,96;112,31;112,31;112,31;137,83;137,83;95,97;186,71;419,32;419,32;
22/06/2015;21 - 22;127,53;132,09;132,09;132,09;258,58;132,09;264,92;264,92;112,31;112,31;112,31;132,09;132,09;96,12;175,22;419,09;419,09;
22/06/2015;22 - 23;125,07;125,97;125,97;125,97;226,11;127,24;231,64;231,64;112,91;112,91;112,91;125,97;125,97;95,22;175;388,35;388,35;
22/06/2015;23 - 00;102,16;115,89;115,89;115,89;197,08;115,89;201,86;201,86;97,09;97,09;97,09;115,89;115,89;94,25;115,89;194,1;194,1;
23/06/2015;00 - 01;95,21;95,66;95,66;95,66;95,66;95,66;95,66;95,66;95,66;95,66;95,66;95,66;95,66;93,34;95,66;194,07;194,07;
23/06/2015;01 - 02;91,92;91,92;91,92;91,92;91,92;91,92;91,92;91,92;91,92;91,92;91,92;91,92;91,92;91,92;91,92;97,52;97,52;
23/06/2015;02 - 03;90,13;90,06;90,06;90,06;90,06;90,06;90,06;90,06;90,06;90,06;90,06;90,06;90,06;90,06;90,06;97,37;97,37;
23/06/2015;03 - 04;89,01;89,01;89,01;89,01;89,01;89,01;89,01;89,01;89,01;89,01;89,01;89,01;89,01;89,01;89,01;97,22;97,22;
23/06/2015;04 - 05;88,72;88,64;88,64;88,64;88,64;88,64;88,64;88,64;88,64;88,64;88,64;88,64;88,64;88,64;88,64;97,15;97,15;
23/06/2015;05 - 06;90,81;90,66;90,66;90,66;90,66;90,66;90,66;90,66;90,66;90,66;90,66;90,66;90,66;90,66;90,66;90,66;90,66;
23/06/2015;06 - 07;111,1;157,81;157,81;157,81;221,83;186,68;227,27;227,27;94,69;94,69;94,69;157,81;157,81;93,19;186,68;336,06;336,06;
23/06/2015;07 - 08;155,05;253,99;253,99;253,99;285,62;335,46;253,99;285,62;97,97;97,97;97,97;253,99;253,99;94,61;335,46;420,38;420,38;
23/06/2015;08 - 09;166,84;315,47;315,47;315,47;315,47;467,98;315,47;315,47;103,27;103,27;103,27;315,47;315,47;95,58;467,98;467,98;467,98;
23/06/2015;09 - 10;157,81;300,55;300,55;300,55;300,55;470,37;300,55;300,55;105,65;105,65;105,65;300,55;300,55;95,8;470,37;470,37;470,37;
23/06/2015;10 - 11;156,69;301,59;301,59;301,59;301,59;440,37;301,59;301,59;105,73;105,73;105,73;301,59;301,59;95,95;440,37;440,37;440,37;
23/06/2015;11 - 12;157,51;301,74;301,74;301,74;301,74;448,06;301,74;301,74;105,35;105,35;105,35;301,74;301,74;96,55;448,06;448,06;448,06;
23/06/2015;12 - 13;148,78;245,03;245,03;245,03;245,03;446,79;245,03;245,03;100,8;100,8;100,8;245,03;245,03;95,8;446,79;446,79;446,79;
23/06/2015;13 - 14;149;231,3;231,3;231,3;231,3;437,09;231,3;231,3;102,37;102,37;102,37;231,3;231,3;95,58;437,09;437,09;437,09;
23/06/2015;14 - 15;144,83;226,45;226,45;226,45;226,45;406,65;226,45;226,45;103,34;103,34;103,34;226,45;226,45;95,58;406,65;447,83;447,83;
23/06/2015;15 - 16;136,39;218,92;218,92;218,92;218,92;254,28;218,92;218,92;99,83;99,83;99,83;218,92;218,92;95,43;254,28;447,68;447,68;
23/06/2015;16 - 17;131,54;194,97;194,97;194,97;205,26;254,14;205,26;205,26;98,12;98,12;98,12;194,97;194,97;94,83;254,14;432,02;432,02;
23/06/2015;17 - 18;126,55;171,09;171,09;171,09;222,95;186,91;222,95;222,95;96,7;96,7;96,7;171,09;171,09;94,69;186,91;420,75;420,75;
23/06/2015;18 - 19;124,53;166,84;166,84;166,84;247,05;247,49;218,84;247,05;95,88;95,88;95,88;166,84;166,84;94,46;247,49;420,6;420,6;
23/06/2015;19 - 20;121,1;157,81;157,81;157,81;261,37;186,76;184,3;261,37;95,43;95,43;95,43;157,81;157,81;94,61;186,76;420,45;420,45;
23/06/2015;20 - 21;103,64;125,28;125,28;125,28;125,28;125,28;98,79;125,28;98,79;98,79;98,79;125,28;125,28;94,54;125,28;420,15;420,15;
23/06/2015;21 - 22;96,77;100,06;100,06;100,06;100,06;100,06;100,06;100,06;100,06;100,06;100,06;100,06;100,06;94,16;100,06;420,15;420,15;
23/06/2015;22 - 23;95,51;96,7;96,7;96,7;96,7;96,7;96,7;96,7;96,7;96,7;96,7;96,7;96,7;93,64;96,7;194,59;194,59;
23/06/2015;23 - 00;90,51;91,4;91,4;91,4;91,4;91,4;91,4;91,4;91,4;91,4;91,4;91,4;91,4;91,4;91,4;194,67;194,67;
24/06/2015;00 - 01;73,95;73,95;73,95;73,95;73,95;73,95;73,95;73,95;73,95;73,95;73,95;73,95;73,95;73,95;73,95;105,14;105,14;
24/06/2015;01 - 02;48,5;47,76;47,76;47,76;47,76;47,76;47,76;47,76;47,76;47,76;47,76;55,52;55,52;55,52;47,76;104,91;104,91;
24/06/2015;02 - 03;42,01;39,1;39,1;39,1;39,1;39,1;39,1;39,1;39,1;39,1;39,1;51,26;51,26;51,26;39,1;104,69;104,69;
24/06/2015;03 - 04;37,01;35,07;35,07;35,07;35,07;35,07;35,07;35,07;35,07;35,07;35,07;46,64;46,64;46,64;35,07;97,67;97,67;
24/06/2015;04 - 05;34,4;31,71;31,71;31,71;31,71;31,71;31,71;31,71;31,71;31,71;31,71;46,41;46,41;46,41;31,71;97,53;97,53;
24/06/2015;05 - 06;42,53;39,77;39,77;39,77;39,77;39,77;39,77;39,77;39,77;39,77;39,77;51,56;51,56;51,56;39,77;39,77;39,77;
24/06/2015;06 - 07;84,09;83,12;83,12;83,12;83,12;119,16;83,12;83,12;83,12;83,12;83,12;83,12;83,12;83,12;119,16;119,16;119,16;
24/06/2015;07 - 08;101,18;99,91;99,91;99,91;99,91;254,37;99,91;99,91;99,91;99,91;99,91;99,91;99,91;97,75;254,37;254,37;254,37;
24/06/2015;08 - 09;115,36;124,24;124,24;124,24;124,24;410,55;102;124,24;102;102;102;124,24;124,24;102;410,55;410,55;410,55;
24/06/2015;09 - 10;119,16;125,43;125,43;125,43;125,43;420,17;101,26;125,43;101,26;101,26;101,26;125,43;125,43;111,33;420,17;420,17;420,17;
24/06/2015;10 - 11;117,08;125,51;125,51;125,51;125,51;410,55;100,96;125,51;100,96;100,96;100,96;125,51;125,51;112,9;410,55;410,55;410,55;
24/06/2015;11 - 12;114,84;124,91;124,91;124,91;124,91;420,25;100,81;124,91;100,81;100,81;100,81;124,91;124,91;110,21;420,25;420,25;420,25;
24/06/2015;12 - 13;119,84;130,21;130,21;130,21;130,21;394,88;100,73;130,21;100,73;100,73;100,73;130,21;130,21;108,27;394,88;394,88;394,88;
24/06/2015;13 - 14;112,67;124,16;124,16;124,16;124,16;373,46;100,51;124,16;100,51;100,51;100,51;124,16;124,16;107,67;373,46;373,46;373,46;
24/06/2015;14 - 15;103,27;109,84;109,84;109,84;109,84;254,22;100,36;109,84;100,36;100,36;100,36;109,84;109,84;103,72;254,22;254,22;254,22;
24/06/2015;15 - 16;101,03;102,75;102,75;102,75;102,75;254;99,32;102,75;99,32;99,32;99,32;102,75;102,75;102,75;254;254;254;
24/06/2015;16 - 17;98,05;97,45;97,45;97,45;97,45;186,84;97,45;97,45;97,45;97,45;97,45;97,45;97,45;96,78;186,84;186,84;186,84;
24/06/2015;17 - 18;96,48;96,63;96,63;96,63;96,63;119,02;96,63;96,63;96,63;96,63;96,63;96,63;96,63;96,56;119,02;119,02;119,02;
24/06/2015;18 - 19;98,27;97;97;97;97;187,22;97;97;97;97;97;97;97;96,33;187,22;187,22;187,22;
24/06/2015;19 - 20;98,72;94,84;94,84;94,84;94,84;269,07;94,84;94,84;94,84;94,84;94,84;94,84;94,84;94,84;269,07;373,39;373,39;
24/06/2015;20 - 21;95,73;93,5;93,5;93,5;93,5;178,56;93,5;93,5;93,5;93,5;93,5;93,5;93,5;93,5;178,56;178,56;178,56;
24/06/2015;21 - 22;94,54;92,3;92,3;92,3;92,3;176,62;92,3;92,3;92,3;92,3;92,3;92,3;92,3;92,3;176,62;176,62;176,62;
24/06/2015;22 - 23;87,9;86,63;86,63;86,63;86,63;163,26;86,63;86,63;86,63;86,63;86,63;86,63;86,63;86,63;163,26;194,6;194,6;
24/06/2015;23 - 00;82,38;82,08;82,08;82,08;82,08;82,08;82,08;82,08;82,08;82,08;82,08;82,08;82,08;82,08;82,08;194,23;194,23;
25/06/2015;00 - 01;61,56;61,64;61,64;61,64;61,64;61,64;61,64;61,64;61,64;61,64;61,64;61,64;61,64;61,64;61,64;97,45;97,45;
25/06/2015;01 - 02;49,32;49,32;49,32;49,32;49,32;49,32;49,32;49,32;49,32;49,32;49,32;49,32;49,32;49,32;49,32;97,23;97,23;
25/06/2015;02 - 03;39,7;38,06;38,06;38,06;38,06;38,06;38,06;38,06;38,06;38,06;38,06;45,29;45,29;45,29;38,06;97,08;97,08;
25/06/2015;03 - 04;37,24;36,27;36,27;36,27;36,27;36,27;36,27;36,27;36,27;36,27;36,27;43,35;43,35;43,35;36,27;90,22;90,22;
25/06/2015;04 - 05;39,7;38,88;38,88;38,88;38,88;38,88;38,88;38,88;38,88;38,88;38,88;42,68;42,68;42,68;38,88;97,08;97,08;
25/06/2015;05 - 06;51,34;51,34;51,34;51,34;51,34;51,34;51,34;51,34;51,34;51,34;51,34;51,34;51,34;51,34;51,34;194,16;194,16;
25/06/2015;06 - 07;87,83;85,89;85,89;85,89;85,89;186,85;85,89;85,89;85,89;85,89;85,89;85,89;85,89;85,89;186,85;358,77;358,77;
25/06/2015;07 - 08;105,21;122;122;122;122;253,78;122;122;98,2;98,2;98,2;122;122;94,77;253,78;358,7;358,7;
25/06/2015;08 - 09;119,02;125,73;125,73;125,73;125,73;434,51;125,73;125,73;100,44;100,44;100,44;125,73;125,73;95,07;434,51;434,51;434,51;
25/06/2015;09 - 10;128,2;128,27;128,27;128,27;163,12;448,17;163,12;163,12;103,65;103,65;103,65;128,27;128,27;95,29;448,17;448,17;448,17;
25/06/2015;10 - 11;147,9;134,24;134,24;134,24;283,26;477,72;290,2;290,2;103,8;103,8;103,8;134,24;134,24;96,63;477,72;477,72;477,72;
25/06/2015;11 - 12;140,21;135,58;135,58;135,58;226,55;470,85;226,55;226,55;103,42;103,42;103,42;135,58;135,58;96,78;470,85;470,85;470,85;
25/06/2015;12 - 13;133,94;134,39;134,39;134,39;134,39;424,81;134,39;134,39;103,95;103,95;103,95;134,39;134,39;95,66;424,81;424,81;424,81;
25/06/2015;13 - 14;134,69;139,99;139,99;139,99;139,99;416,98;148,49;148,49;103,72;103,72;103,72;139,99;139,99;99,32;416,98;416,98;416,98;
25/06/2015;14 - 15;124,32;131,7;131,7;131,7;131,7;416,75;131,7;131,7;102,68;102,68;102,68;131,7;131,7;99,24;416,75;416,75;416,75;
25/06/2015;15 - 16;118,8;124,69;124,69;124,69;124,69;397,2;124,69;124,69;102,6;102,6;102,6;124,69;124,69;96,93;397,2;416,68;416,68;
25/06/2015;16 - 17;112,38;120,59;120,59;120,59;120,59;393,17;120,59;120,59;102,53;102,53;102,53;120,59;120,59;96,33;393,17;410,93;410,93;
25/06/2015;17 - 18;110,74;120,44;120,44;120,44;120,44;254,3;178,04;178,04;100,74;100,74;100,74;120,44;120,44;95,81;254,3;410,93;410,93;
25/06/2015;18 - 19;117,45;120,44;120,44;120,44;120,44;269,01;257,29;257,29;99,17;99,17;99,17;120,44;120,44;95,66;269,01;410,71;410,71;
25/06/2015;19 - 20;112,3;120,44;120,44;120,44;120,44;356,68;239,53;239,53;96,93;96,93;96,93;120,44;120,44;95,59;356,68;410,41;410,41;
25/06/2015;20 - 21;105,14;104,77;104,77;104,77;104,77;250,05;104,77;104,77;104,77;104,77;104,77;104,77;104,77;95,59;250,05;358,47;358,47;
25/06/2015;21 - 22;103,05;102,08;102,08;102,08;102,08;250,57;102,08;102,08;102,08;102,08;102,08;102,08;102,08;95,22;250,57;358,7;358,7;
25/06/2015;22 - 23;94,62;91,33;91,33;91,33;91,33;205,21;91,33;91,33;91,33;91,33;91,33;91,33;91,33;91,33;205,21;358,77;358,77;
25/06/2015;23 - 00;84,17;83,87;83,87;83,87;83,87;83,87;83,87;83,87;83,87;83,87;83,87;83,87;83,87;83,87;83,87;194,68;194,68;
26/06/2015;00 - 01;94,07;94,82;94,82;94,82;94,82;94,82;94,82;94,82;94,82;94,82;94,82;94,82;94,82;94,67;94,82;194,26;194,26;
26/06/2015;01 - 02;92,21;92,5;92,5;92,5;92,5;92,5;92,5;92,5;92,5;92,5;92,5;92,5;92,5;92,5;92,5;193,96;193,96;
26/06/2015;02 - 03;90,12;90,64;90,64;90,64;90,64;90,64;90,64;90,64;90,64;90,64;90,64;90,64;90,64;90,64;90,64;90,64;90,64;
26/06/2015;03 - 04;89;89,67;89,67;89,67;89,67;89,67;89,67;89,67;89,67;89,67;89,67;89,67;89,67;89,67;89,67;89,97;89,97;
26/06/2015;04 - 05;88,92;89,67;89,67;89,67;89,67;89,67;89,67;89,67;89,67;89,67;89,67;89,67;89,67;89,67;89,67;90,04;90,04;
26/06/2015;05 - 06;92,58;92,35;92,35;92,35;92,35;178,74;92,35;92,35;92,35;92,35;92,35;92,35;92,35;92,35;178,74;194,56;194,56;
26/06/2015;06 - 07;129,06;128,46;128,46;128,46;128,46;369,64;228,95;228,95;106,6;106,6;106,6;128,46;128,46;94,59;369,64;424,85;424,85;
26/06/2015;07 - 08;155,76;140,99;140,99;140,99;324,06;472,81;332,04;332,04;108,17;108,17;108,17;140,99;140,99;98,25;472,81;472,81;472,81;
26/06/2015;08 - 09;172,77;162,33;162,33;328,02;328,02;484,23;336,07;336,07;111;111;111;162,33;162,33;99,59;484,23;484,23;484,23;
26/06/2015;09 - 10;175,38;165,99;165,99;300,86;300,86;472,81;308,32;308,32;111,23;111,23;111,23;165,99;165,99;99,81;472,81;472,81;472,81;
26/06/2015;10 - 11;182,32;167,92;167,92;282,81;282,81;472,81;282,81;282,81;111,53;111,53;111,53;167,92;167,92;100,11;472,81;472,81;472,81;
26/06/2015;11 - 12;181,28;172,03;172,03;275,8;275,8;472,74;275,8;275,8;109,44;109,44;109,44;172,03;172,03;100,04;472,74;472,74;472,74;
26/06/2015;12 - 13;174,12;172,33;172,33;261,92;261,92;472,59;268,41;268,41;109,21;109,21;109,21;172,33;172,33;99,44;472,59;472,59;472,59;
26/06/2015;13 - 14;157,85;159,94;159,94;159,94;257,97;470,43;264,38;264,38;111,15;111,15;111,15;159,94;159,94;98,99;470,43;470,43;470,43;
26/06/2015;14 - 15;142,56;141,22;141,22;141,22;247,08;448,12;253,12;253,12;108,69;108,69;108,69;141,22;141,22;98,47;448,12;448,12;448,12;
26/06/2015;15 - 16;130,33;139,35;139,35;139,35;254,91;431,93;254,91;254,91;104,37;104,37;104,37;139,35;139,35;97,58;431,93;432,16;432,16;
26/06/2015;16 - 17;128,16;147,26;147,26;147,26;266,47;249,98;255,65;266,47;103,84;103,84;103,84;147,26;147,26;96,98;249,98;373,45;373,45;
26/06/2015;17 - 18;123,99;129,51;129,51;129,51;288,03;250,28;288,03;288,03;106,53;106,53;106,53;129,51;129,51;96,68;250,28;373,3;373,3;
26/06/2015;18 - 19;128,98;128,91;128,91;128,91;300,41;250,36;307,8;307,8;102,13;102,13;102,13;128,91;128,91;96,61;250,36;373,15;373,15;
26/06/2015;19 - 20;124,21;128,24;128,24;128,24;298,7;250,13;306,08;306,08;101,31;101,31;101,31;128,24;128,24;96,53;250,13;411,05;411,05;
26/06/2015;20 - 21;124,58;127,64;127,64;127,64;271,39;186,57;275,65;275,65;109,74;109,74;109,74;127,64;127,64;97,28;186,57;373,15;373,15;
26/06/2015;21 - 22;111,08;124,43;124,43;124,43;237,38;175,16;237,38;237,38;108,84;108,84;108,84;124,43;124,43;96,91;175,16;373,07;373,07;
26/06/2015;22 - 23;104,44;120,78;120,78;120,78;120,78;120,78;225,59;225,59;104,37;104,37;104,37;120,78;120,78;95,26;120,78;373,22;373,22;
26/06/2015;23 - 00;96,01;96,91;96,91;96,91;96,91;96,91;96,91;96,91;96,91;96,91;96,91;96,91;96,91;94,97;96,91;216,49;216,49;
27/06/2015;00 - 01;120,06;121,18;121,18;121,18;121,18;121,18;121,18;121,18;121,18;121,18;121,18;121,18;121,18;121,18;121,18;121,18;121,18;
27/06/2015;01 - 02;111,48;112,9;112,9;112,9;112,9;112,9;112,9;112,9;112,9;112,9;112,9;112,9;112,9;112,9;112,9;112,9;112,9;
27/06/2015;02 - 03;105,74;106,86;106,86;106,86;106,86;106,86;106,86;106,86;106,86;106,86;106,86;106,86;106,86;106,86;106,86;106,86;106,86;
27/06/2015;03 - 04;102,38;103,35;103,35;103,35;103,35;103,35;103,35;103,35;103,35;103,35;103,35;103,35;103,35;103,35;103,35;103,35;103,35;
27/06/2015;04 - 05;98,2;99,69;99,69;99,69;99,69;99,69;99,69;99,69;99,69;99,69;99,69;99,69;99,69;99,69;99,69;99,69;99,69;
27/06/2015;05 - 06;100,29;100,59;100,59;100,59;100,59;100,59;100,59;100,59;100,59;100,59;100,59;100,59;100,59;100,59;100,59;100,59;100,59;
27/06/2015;06 - 07;91,63;92,08;92,08;92,08;183,04;92,08;187,52;187,52;92,08;92,08;92,08;92,08;92,08;92,08;92,08;373,1;373,1;
27/06/2015;07 - 08;100,21;99,39;99,39;99,39;194,61;99,39;194,61;194,61;99,39;99,39;99,39;99,39;99,39;99,39;250,13;373,47;373,47;
27/06/2015;08 - 09;107,45;102,68;102,68;102,68;247,81;102,68;247,81;247,81;102,68;102,68;102,68;102,68;102,68;102,68;250,42;373,47;373,47;
27/06/2015;09 - 10;124,39;114,54;114,54;114,54;264,75;114,54;264,75;264,75;114,54;114,54;114,54;114,54;114,54;114,54;250,5;373,17;373,17;
27/06/2015;10 - 11;128,87;123,2;123,2;123,2;260,5;123,2;260,5;260,5;123,2;123,2;123,2;123,2;123,2;123,2;250,5;373,17;373,17;
27/06/2015;11 - 12;129,17;123,79;123,79;123,79;254,68;123,79;254,68;254,68;123,79;123,79;123,79;123,79;123,79;123,79;250,42;373,4;373,4;
27/06/2015;12 - 13;124,69;121,71;121,71;121,71;241,32;121,71;241,32;241,32;121,71;121,71;121,71;121,71;121,71;121,71;249,98;373,4;373,4;
27/06/2015;13 - 14;118,87;116,85;116,85;116,85;209,98;116,85;209,98;209,98;116,85;116,85;116,85;116,85;116,85;116,85;116,85;373,32;373,32;
27/06/2015;14 - 15;113,8;111,56;111,56;111,56;197,22;111,56;197,22;197,22;111,56;111,56;111,56;111,56;111,56;111,56;111,56;373,55;373,55;
27/06/2015;15 - 16;113,57;111,41;111,41;111,41;186,92;111,41;186,92;186,92;111,41;111,41;111,41;111,41;111,41;111,41;111,41;373,25;373,25;
27/06/2015;16 - 17;111,33;110,51;110,51;110,51;187;110,51;187;187;110,51;110,51;110,51;110,51;110,51;110,51;110,51;373,17;373,17;
27/06/2015;17 - 18;123,57;122,23;122,23;122,23;201,55;122,23;201,55;201,55;122,23;122,23;122,23;122,23;122,23;122,23;122,23;373,55;373,55;
27/06/2015;18 - 19;128,57;128,05;128,05;128,05;128,05;128,05;219,46;219,46;128,05;128,05;128,05;128,05;128,05;128,05;128,05;373,17;373,17;
27/06/2015;19 - 20;126,78;126,78;126,78;126,78;126,78;126,78;180,58;180,58;126,78;126,78;126,78;126,78;126,78;126,78;126,78;126,78;126,78;
27/06/2015;20 - 21;121,03;121,18;121,18;121,18;121,18;121,18;121,18;121,18;121,18;121,18;121,18;121,18;121,18;121,18;121,18;121,18;121,18;
27/06/2015;21 - 22;118,2;117,75;117,75;117,75;117,75;117,75;117,75;117,75;117,75;117,75;117,75;117,75;117,75;117,75;117,75;117,75;117,75;
27/06/2015;22 - 23;117,97;117,3;117,3;117,3;117,3;117,3;117,3;117,3;117,3;117,3;117,3;117,3;117,3;117,3;117,3;373,32;373,32;
27/06/2015;23 - 00;107,53;107,08;107,08;107,08;107,08;107,08;107,08;107,08;107,08;107,08;107,08;107,08;107,08;107,08;107,08;194,31;194,31;
28/06/2015;00 - 01;105,86;105,86;105,86;105,86;105,86;105,86;105,86;105,86;105,86;105,86;105,86;105,86;105,86;105,86;105,86;119,96;119,96;
28/06/2015;01 - 02;100,48;100,48;100,48;100,48;100,48;100,48;100,48;100,48;100,48;100,48;100,48;100,48;100,48;100,48;100,48;119,58;119,58;
28/06/2015;02 - 03;97,87;97,87;97,87;97,87;97,87;97,87;97,87;97,87;97,87;97,87;97,87;97,87;97,87;97,87;97,87;112,64;112,64;
28/06/2015;03 - 04;94,82;94,82;94,82;94,82;94,82;94,82;94,82;94,82;94,82;94,82;94,82;94,82;94,82;94,82;94,82;112,5;112,5;
28/06/2015;04 - 05;90,41;90,41;90,41;90,41;90,41;90,41;90,41;90,41;90,41;90,41;90,41;90,41;90,41;90,41;90,41;112,5;112,5;
28/06/2015;05 - 06;90,49;90,49;90,49;90,49;90,49;90,49;90,49;90,49;90,49;90,49;90,49;90,49;90,49;90,49;90,49;90,49;90,49;
28/06/2015;06 - 07;95,04;95,04;95,04;95,04;95,04;95,04;95,04;95,04;95,04;95,04;95,04;95,04;95,04;95,04;95,04;119,96;119,96;
28/06/2015;07 - 08;99,96;99,96;99,96;99,96;99,96;99,96;99,96;99,96;99,96;99,96;99,96;99,96;99,96;99,96;99,96;119,58;119,58;
28/06/2015;08 - 09;107,2;107,2;107,2;107,2;107,2;107,2;107,2;107,2;107,2;107,2;107,2;107,2;107,2;107,2;107,2;107,2;107,2;
28/06/2015;09 - 10;114,14;116,08;116,08;116,08;116,08;116,08;116,08;116,08;113,54;113,54;113,54;116,08;116,08;116,08;250,06;429,02;429,02;
28/06/2015;10 - 11;112,87;112,2;112,2;112,2;112,2;126,97;112,2;112,2;112,2;112,2;112,2;112,2;112,2;112,2;250,06;429,02;429,02;
28/06/2015;11 - 12;120,55;119,88;119,88;119,88;119,88;127,12;119,88;119,88;119,88;119,88;119,88;119,88;119,88;119,88;250,06;429,09;429,09;
28/06/2015;12 - 13;113,84;113,61;113,61;113,61;113,61;126,89;113,61;113,61;113,61;113,61;113,61;113,61;113,61;113,61;249,98;429,09;429,09;
28/06/2015;13 - 14;112,12;111,45;111,45;111,45;111,45;127,04;111,45;111,45;111,45;111,45;111,45;111,45;111,45;111,45;175,31;429,09;429,09;
28/06/2015;14 - 15;107,2;106,68;106,68;106,68;106,68;126,97;106,68;106,68;106,68;106,68;106,68;106,68;106,68;106,68;175,23;429,02;429,02;
28/06/2015;15 - 16;110,18;109,51;109,51;109,51;109,51;127,19;109,51;109,51;109,51;109,51;109,51;109,51;109,51;109,51;175,31;428,94;428,94;
28/06/2015;16 - 17;118,31;116;116;116;116;127,42;116;116;116;116;116;116;116;116;127,42;429,02;429,02;
28/06/2015;17 - 18;127,27;129,95;129,95;129,95;129,95;129,95;129,95;129,95;118,61;118,61;118,61;129,95;129,95;125,55;129,95;429,09;429,09;
28/06/2015;18 - 19;131,89;140,99;140,99;140,99;140,99;140,99;214,25;214,25;118,99;118,99;118,99;140,99;140,99;125,92;174,56;429,09;429,09;
28/06/2015;19 - 20;139,87;144,87;144,87;144,87;144,87;144,87;245,21;245,21;119,81;119,81;119,81;144,87;144,87;126,07;249,98;429,02;429,02;
28/06/2015;20 - 21;136,67;141,14;141,14;141,14;141,14;141,14;244,98;244,98;123,54;123,54;123,54;141,14;141,14;126,15;175,23;429,02;429,02;
28/06/2015;21 - 22;133,23;139,57;139,57;139,57;139,57;139,57;228,27;228,27;123,76;123,76;123,76;139,57;139,57;126,22;174,93;402,39;402,39;
28/06/2015;22 - 23;130,4;133,61;133,61;133,61;133,61;133,61;181,35;181,35;121,82;121,82;121,82;133,61;133,61;126,67;174,79;387,91;387,91;
28/06/2015;23 - 00;116,45;115,93;115,93;115,93;115,93;115,93;115,93;115,93;115,93;115,93;115,93;115,93;115,93;115,93;115,93;194,18;194,18;
29/06/2015;00 - 01;101,45;102,28;102,28;102,28;102,28;102,28;102,28;102,28;102,28;102,28;102,28;102,28;102,28;102,28;102,28;102,28;102,28;
29/06/2015;01 - 02;95,19;96,53;96,53;96,53;96,53;96,53;96,53;96,53;96,53;96,53;96,53;96,53;96,53;96,53;96,53;104,51;104,51;
29/06/2015;02 - 03;86,68;87,95;87,95;87,95;87,95;87,95;87,95;87,95;87,95;87,95;87,95;87,95;87,95;87,95;87,95;89,89;89,89;
29/06/2015;03 - 04;84,15;85,64;85,64;85,64;85,64;85,64;85,64;85,64;85,64;85,64;85,64;85,64;85,64;85,64;85,64;85,64;85,64;
29/06/2015;04 - 05;84,15;85,64;85,64;85,64;85,64;85,64;85,64;85,64;85,64;85,64;85,64;85,64;85,64;85,64;85,64;85,64;85,64;
29/06/2015;05 - 06;103,54;104,07;104,07;104,07;104,07;104,07;104,07;104,07;104,07;104,07;104,07;104,07;104,07;104,07;104,07;388,29;388,29;
29/06/2015;06 - 07;124,28;128,46;128,46;128,46;128,46;187,02;128,46;128,46;115,93;115,93;115,93;128,46;128,46;124,65;187,02;429,24;429,24;
29/06/2015;07 - 08;140,47;144,72;144,72;144,72;270,79;335,62;270,79;270,79;117,94;117,94;117,94;144,72;144,72;125,4;335,62;429,69;429,69;
29/06/2015;08 - 09;163,52;160,24;160,24;160,24;346,74;447,37;355,24;355,24;120,1;120,1;120,1;149,79;149,79;133,61;447,37;447,37;447,37;
29/06/2015;09 - 10;163,07;180,01;180,01;180,01;319,88;447,59;327,71;327,71;120,78;120,78;120,78;180,01;180,01;121,75;447,59;447,59;447,59;
29/06/2015;10 - 11;168;188,59;188,59;188,59;302,57;447,74;309,96;309,96;120,85;120,85;120,85;188,59;188,59;121,67;447,74;447,74;447,74;
29/06/2015;11 - 12;165,09;189,18;189,18;189,18;291,38;432,6;298,55;298,55;119,36;119,36;119,36;189,18;189,18;121,37;432,6;432,6;432,6;
29/06/2015;12 - 13;155,09;177,17;177,17;177,17;251,55;447,67;257,74;257,74;118,91;118,91;118,91;177,17;177,17;121,37;447,67;447,67;447,67;
29/06/2015;13 - 14;153,52;173,44;173,44;173,44;237,52;421,41;243,34;243,34;118,91;118,91;118,91;173,44;173,44;121,37;421,41;447,74;447,74;
29/06/2015;14 - 15;145,77;168,07;168,07;168,07;168,07;250,06;236,4;236,4;118,69;118,69;118,69;168,07;168,07;121,3;250,06;432,6;432,6;
29/06/2015;15 - 16;141,44;165,68;165,68;165,68;165,68;186,5;239,98;239,98;118,61;118,61;118,61;165,68;165,68;119,88;186,5;433,05;433,05;
29/06/2015;16 - 17;135,1;154,79;154,79;154,79;154,79;186,65;257,37;257,37;118,16;118,16;118,16;154,79;154,79;119,36;186,65;429,47;429,47;
29/06/2015;17 - 18;137,41;152,18;152,18;152,18;152,18;178,44;294,37;294,37;116,15;116,15;116,15;152,18;152,18;117,64;178,44;429,39;429,39;
29/06/2015;18 - 19;134,05;150,09;150,09;150,09;150,09;178,44;291,91;291,91;113,17;113,17;113,17;150,09;150,09;117,79;178,44;429,32;429,32;
